305,575,20,1.5565,2.1677,3.8706,15.735,17.001,12.658,1534.2,1475.2,1279.2,171.2,165.8,164.3,266.02,316.39,276.31,105.49,80.387,80.043,0.9757,1.2351,1.0334,2.8704,2.4239,1.9037,0,0,0
352,400,30,0.90555,0.68363,0.49848,7.8269,8.2644,6.0648,2149,1773,1408.8,240.9,222.1,245.7,444.77,451.89,342.71,164.92,120.89,137.62,0.92874,1.1845,1.2348,1.841,2.2721,2.4801,0,0,0
167,426,30,1.0994,1.4863,0.4865,8.4819,8.8458,7.005,1966.2,1794.6,1415.6,191.2,178.8,195.3,368.61,430.94,291.77,134.29,99.819,110.63,0.85012,0.73536,0.73888,1.5367,1.6154,1.5909,0,0,0.0028761
251,277,24,2.1846,1.8331,5.0682,11.489,13.651,11.463,1531,1103.2,1504.4,169.9,181.1,218.5,299.13,228.6,289.98,117.04,92.821,86.992,1.3645,0.96089,1.0175,2.3685,1.879,1.9545,0,0,0
75,123,30,18.777,22.524,15.737,24.647,23.521,24.9,4048.6,4490.8,4173.2,402.7,391.9,657.7,798.27,1151.3,838.41,323.93,244.29,330.18,8.8861,14.712,3.8591,15.452,9.2075,15.758,0,0,0
360,115,30,20.558,23.636,18.855,25.182,23.991,25.903,4223.8,4573.2,4280.2,498.5,491.7,665.5,918.09,1230.2,880.61,391.9,285.93,361.32,9.5221,14.973,4.0525,15.685,9.7642,15.849,0,0,0
35,678,30,2.5887,23.79,15.244,39.095,21.593,26.25,2398.4,4607,3968.4,519.9,481.7,764.5,628.81,1250.4,835.25,375.09,262.77,371.35,0.64397,16.852,2.5068,25.783,3.2138,19.64,0,0,0
436,597,20,7.7316,24.314,19.952,29.946,23.814,25.814,1846.4,3104.4,2805.4,307.7,294.3,418.3,351.24,696.41,512.06,190.61,131.56,198.14,1.6276,15.698,3.2843,19.718,3.5739,17.102,0,0,0
