180,280,23,7.5079,2.7706,1.4447,15.697,17.057,19.448,2220.4,2006.8,1508.4,273.5,264.9,154,464.52,397.05,307.01,124.26,121.55,99.115,2.2754,7.2963,2.2261,8.1061,9.4593,19.839,0,0,0
59,167,20,6.0088,27.538,17.221,44.393,18.744,45.413,1118.4,3271.8,2221.8,237.1,178.5,365.9,182.35,728.93,527.61,176.88,145.21,281.97,0.33177,48.963,0.11258,83.428,0.49122,81.193,0,0,0
265,159,20,14.354,28.98,22.314,44.675,23.404,36.878,2116.2,3288.4,2935.8,251.5,236.5,648.4,390.76,879.36,1043.4,242.72,304.49,695.58,2.7041,63.848,0.82885,88.372,2.8475,95.665,0,0,0
155,456,20,25.863,38.656,24.7,43.005,31.344,44.407,3217.6,3292.4,3120.8,221.1,220.3,488,563.49,812.99,635.27,255.41,192.74,333.82,27.553,72.535,4.2137,73.063,30.295,93.934,0,0,0
