264,354,30,12.329,2.0047,0.34597,15.984,17.626,12.87,3511,2518.6,1169,299.7,296.7,257.3,636.88,539.02,162.32,186.32,133.01,129.43,7.9732,5.4723,3.3672,9.7112,16.683,11.052,0,0,0
63,80,30,24.983,25.709,17.385,26.546,25.423,28.284,4698.4,4745,4109.2,551.6,542.8,751.9,1065.1,1306,731.15,453.82,278.19,306.02,18.524,25.993,3.6862,27.701,20.183,30.479,0,0,0
369,590,30,15.685,18.891,1.058,27.94,18.631,26.693,3849.2,4472.8,1967.2,444.2,381.4,479.7,789.43,1033.1,360.58,288.24,176.9,215.4,6.7892,18.349,1.2625,19.238,9.4648,28.456,0,0,0
