317,545,30,1,0.41452,6.1468,7.67,13.359,18.297,15.54,1314,2844.4,3495.6,258.7,256.7,309,286.51,658.69,588.51,165.17,140.53,162.91
364,371,25,0.94118,0.18528,0.40996,0.78417,6.5527,10.526,8.113,541.4,747.6,1405.6,85.6,114,155.5,94.363,163.53,238.94,52.391,53.022,61.438
155,410,24,1,0.4964,1.4034,0.54011,8.5308,10.071,8.025,867.4,1115.2,848.2,113,101.5,127.9,150.5,223.64,160.44,67.768,44.099,52.273
254,271,24,1,4.2908,3.3353,5.7456,12.571,15.191,12.094,1639,1251.6,1703,165.4,182,203.1,321.24,253.56,308.86,118.4,91.325,86.491
