317,545,30,1,3.3301,5.4591,3.5701,12.296,11.728,10.57,1722,2449.6,2156.6,254,181.41,243.76,263.96,481.01,373.08,143.06,93.307,119.04
364,371,25,0.94118,2.8507,1.0087,0.65243,10.455,10.889,8.3004,1518.7,1641.2,1573.5,152.41,132.53,144.65,221.63,306.11,276.78,69.794,56.767,57.965
155,410,24,1,2.6353,2.1308,0.74858,11.867,10.634,9.1632,1773.4,1933.1,1821.6,169.24,130.35,121.71,244.83,346.49,294.63,83.106,52.559,59.464
254,271,24,1,7.9981,4.4435,2.9332,15.548,15.227,12.01,2511.5,2067.8,1713.6,194.29,169.53,183.06,398.64,387.66,264.56,119.26,97.346,83.624
