305,575,20,1,1.5565,2.1677,3.8706,15.735,17.001,12.658,1534.2,1475.2,1279.2,171.2,165.8,164.3,266.02,316.39,276.31,105.49,80.387,80.043
352,400,30,0.94118,0.90555,0.68363,0.49848,7.8269,8.2644,6.0648,2149,1773,1408.8,240.9,222.1,245.7,444.77,451.89,342.71,164.92,120.89,137.62
167,426,30,1,1.0994,1.4863,0.4865,8.4819,8.8458,7.005,1966.2,1794.6,1415.6,191.2,178.8,195.3,368.61,430.94,291.77,134.29,99.819,110.63
251,277,24,1,2.1846,1.8331,5.0682,11.489,13.651,11.463,1531,1103.2,1504.4,169.9,181.1,218.5,299.13,228.6,289.98,117.04,92.821,86.992
