166,396,14,1,5.2582,26.46,25.518,44.049,41.811,33.881,1432.8,2593.2,2518.6,187.2,186.8,190.7,238.29,501.51,435.21,111.26,92.069,103.21,0.34263,34.422,9.7701,57.929,14.775,35.59,0,0,0
230,144,8,1,16.261,7.8633,10.424,37.084,34.419,18.727,2034.8,1848.8,1848.8,115.1,115.1,134.9,348.76,392.7,357.47,81.509,70.495,82.168,2.9399,2.688,1.0048,13.534,8.3816,3.145,0,0,0
262,297,10,1,9.949,7.2438,11.718,35.534,29.691,20.269,1844.6,1728.8,1800,115.1,115.1,135.9,329.41,389.19,363.48,80.222,69.919,83.874,1.7352,4.7517,1.6303,14.371,7.2077,5.3792,0,0,0
448,164,17,1,9.8395,5.4122,4.95,24.468,21.18,15.723,2112.6,1562.2,1568.6,196.4,175.8,147.2,365.32,341.6,310.43,115.78,105.86,88.11,1.1738,1.3538,0.3519,6.0517,2.8719,1.9044,0,0,0
426,393,13,1,4.7522,7.4208,10.351,26.273,22.919,17.844,1533.6,1516.8,1576.8,143.8,132.6,134.9,279.82,366.45,338.88,77.806,65.648,80.046,0.87381,3.6301,1.334,8.7157,3.845,4.1359,0,0,0
479,190,13,1,6.3692,7.9551,8.2877,30.89,25.296,18.757,1949.4,1580.6,1595,116.7,115.9,138.9,333.25,372.78,327.66,79.27,67.373,79.251,1.8506,3.3539,0.93449,11.369,5.1581,3.9867,0,0,0
492,330,11,1,8.2866,15.883,10.422,34.951,24.771,21.676,1691.4,1748.2,1671.4,124.3,113.9,138.9,313.02,398.95,344.52,81.653,66.74,83.261,1.0986,4.9382,1.3219,13.518,4.6775,5.949,0,0,0
260,264,8,1,6.6676,17.793,15.797,38.384,28.603,22.697,1863,1860.8,1853.6,117.1,116.1,138.9,331.92,410.24,368.34,81.604,69.859,85.276,1.3866,6.8277,1.9548,17.512,6.4751,7.5349,0,0,0
392,267,10,1,2.9599,8.3917,14.633,25.422,24.181,20.147,1729.2,1728.8,1765.6,128.9,128.5,135.9,299.22,384.28,362.24,78.18,68.929,83.403,0.97959,3.6164,1.8603,7.5857,4.4198,4.0191,0,0,0
