293,269,30,0.17509,0.33367,1.6906,5.8455,7.883,6.4308,1063.4,1389,1265.2,167.8,148.2,153.2,232.54,323.87,285.04,97.906,80.971,95.236
151,247,28,1.2294,0.51492,1.1645,12.363,11.184,7.1509,1272.6,1592,1140,177.2,163.2,147.5,208.85,352.19,270.84,98.664,94.5,107.82
220,349,18,1.0478,1.1308,4.4551,8.591,12.083,11.394,1036.8,1036.8,1071.6,57.2,97.7,92,171.7,197.73,220.94,34.952,42.91,45.595
260,128,18,0.54659,0.67888,2.5987,12.667,12.974,11.168,1072.6,1214.2,1165.6,91.6,93.3,110.4,195.11,281.36,228.55,53.462,50.734,58.647
