293,269,30,0.17509,0.33367,1.6906,5.8455,7.883,6.4308,1063.4,1389,1265.2,167.8,148.2,153.2,232.54,323.87,285.04,97.906,80.971,95.236
151,247,28,1.2294,0.51492,1.1645,12.363,11.184,7.1509,1272.6,1592,1140,177.2,163.2,147.5,208.85,352.19,270.84,98.664,94.5,107.82
220,349,18,1.0478,1.1308,4.4551,8.591,12.083,11.394,1036.8,1036.8,1071.6,57.2,97.7,92,171.7,197.73,220.94,34.952,42.91,45.595
260,128,18,0.54659,0.67888,2.5987,12.667,12.974,11.168,1072.6,1214.2,1165.6,91.6,93.3,110.4,195.11,281.36,228.55,53.462,50.734,58.647
27,30,20,20.999,24.262,16.978,25.166,35.135,32.598,2827.4,3078.2,2460.6,138.8,144.2,510.9,450.95,713.04,646.42,163.07,203.03,353.66
100,28,20,17.146,25.297,16.118,27.955,24.514,29.043,2487.2,3163,2604,155.7,131.3,542.3,415.09,797.71,632.28,188.27,175.82,423.83
178,66,20,13.528,23.94,15.003,26.113,22.064,37.09,2090,2998.6,2344.8,168.8,150.7,683.3,380.43,809.66,735.52,198.64,240.48,549.97
37,205,20,17.655,23.625,12.614,24.532,28.375,27.805,2630,3001.6,2208.6,150.5,140.5,479.5,424.56,675.18,482.13,145.13,146.4,293.62
