305;575;20;3,4004;0,99449;0,32803;10,9;11,18;8,1358;953,8;951,2;506,7;121,9;110,2;162,1;207,03;276,07;133,32;94,466;63,513;87,016;12,426;4,9023;4,9023
352;400;30;1,284;2,3242;2,6753;13,874;16,191;12,953;2126,4;2731,2;2431,1;305,55;296,65;319;548,14;737,55;591,79;210,25;161,81;186,62;27,911;11,012;11,012
167;426;30;2,1102;2,3159;1,2114;11,465;9,9151;8,172;2116,9;2434,4;1990,7;228,5;217,5;278,8;473,36;666,82;472,65;166,91;122,37;158,29;27,911;11,012;11,012
251;277;24;8,3531;1,7371;0,34145;21,364;15,353;11,406;1894,1;1624,2;881,8;211,9;187,5;230,4;406,96;436,56;222,79;151,86;112,31;116,9;17,733;6,9961;6,9961
75;123;30;22,576;19,195;5,1266;22,574;26,779;22,552;3664,6;3532,1;2867,1;379,05;381,65;650,75;808,73;1103;751,92;323,02;246,97;329,96;27,911;11,012;11,012
360;115;30;23,555;21,628;9,1121;23,061;27,263;23,604;3715,3;3603,7;3058;480,85;483,95;664,7;916,2;1184,9;800,14;391,31;288,08;360,84;27,911;11,012;11,012
35;678;30;7,9679;21,847;4,5601;26,895;16,479;28,991;2901,5;3631,4;2721,5;457,85;413,65;767,5;767,52;1206,6;741,22;369,94;256,06;373,76;27,911;11,012;11,012
436;597;20;15,248;22,698;11,024;26,002;20,793;25,283;1781,5;2128;1633,3;248;233,3;418,2;373,47;610,9;378,19;186,75;125,62;199,5;12,426;4,9023;4,9023
