180;280;23;14,917;0,54826;6,6201;18,826;34,592;38,413;2063,3;911,5;2147,8;286,35;301,85;224,75;520,28;237,51;409,52;135,12;137,97;107,39;16,347;6,4492;6,4492
59;167;20;9,7899;27,709;14,357;44,417;18,572;45,79;1297;2292,5;1471,5;169,3;144,2;365,2;253,28;647,54;485,7;162,82;150,94;280,69;12,426;4,9023;4,9023
265;159;20;19,989;30,398;17,678;44,7;25,535;46,458;1973,7;2309,7;1920,6;191,35;185,95;648,15;383,86;812,72;980,49;240,48;306,24;695,87;12,426;4,9023;4,9023
155;456;20;25,7;40,246;21,489;44,264;43,847;46,004;2266,1;2311,3;2038,6;220,3;220,3;488;475,08;739,99;538,87;255,46;193,5;333,91;12,426;4,9023;4,9023
