257;362;50;1;0,57447;1,0554;0,99917;4,6456;5,3219;5,0804;4672,9;5472,4;4978,2;328,65;286,65;550,35;787,91;1312,5;979,87;237,26;187,34;287,39
184;184;50;0,97222;2,8985;9,0958;3,1722;18,082;12,77;13,617;7529,2;8389,1;6561,1;929,59;867,35;1067,2;1779,8;2192,2;1744,4;649,86;566,65;672,92
