419,72,12,1,4.2608,1.4448,1.794,14.619,16.07,11.935,672.2,626.3,689.8,55.9,70.5,100.55,104.73,146.83,149.64,36.496,35.568,47.343
244,356,18,1,4.4107,0.222,0.56203,12.482,12.875,6.0682,1066.4,312.5,432.3,117.05,120.25,83.25,216.05,69.474,97.418,76.934,67.047,33.918
405,400,16,1,3.4726,0.57463,0.55408,11.462,12.073,6.9709,727.2,325.5,436.2,61.7,66.05,63.75,127.6,76.276,90.398,44.881,40.151,30.972
267,448,22,1,0.27834,0.92432,0.32833,9.6645,9.3254,7.1424,795.2,1174.9,727.8,129.2,108,101.8,178.17,259.01,146.46,71.936,55.589,66.009
350,58,12,1,6.4275,1.7767,3.0436,14.238,14.142,10.563,698.4,619,648.4,60.9,55.1,79,104.92,133.62,121.01,37.361,25.629,34.911
219,103,20,1,1.1611,0.63493,0.22192,10.263,10.313,7.5605,825.4,905.9,441.8,138.8,120,124.3,197.84,239.3,129.02,84.309,68.767,79.61
