572;267;20;1;15,369;26,252;24,904;37,2;34,875;31,634;2344,8;3206,8;3142,2;185;181;355,5;404,67;707,36;612,87;156,21;135,24;241,97;12,426;4,9023;4,9023
419;72;12;1;5,2578;4,8055;9,5725;23,326;23,045;19,638;1613,4;1680,4;1741,8;143;128,3;135,9;286,89;372,52;353,55;78,975;68,39;81,638;4,3465;1,7148;1,7148
244;356;18;1;1,1777;1,4444;5,0712;14,711;16,04;13,919;1278;1402,2;1325,8;176,3;136,5;127,2;218,3;317,78;281,19;90,816;60,41;70,383;9,9703;3,9336;3,9336
405;400;16;1;1,7591;1,6202;3,5592;15,888;18,919;14,457;1265,2;1370;1545,8;130,9;134,6;120,8;215,38;300,24;315,97;72,385;65,125;71,106;7,8713;3,1055;3,1055
267;448;22;1;1,1084;0,26793;1,4208;14,029;20,01;11,932;1699,6;706;1204;110,2;143,4;105,5;278,95;134,5;221,69;76,361;72,341;50,069;15;5,918;5,918
350;58;12;1;7,9219;6,1047;8,6079;22,386;20,463;17,776;1612,6;1604,8;1653,2;123;111,3;134,9;291,95;357,03;327,99;74,117;62,3;77,631;4,3465;1,7148;1,7148
219;103;20;1;0,76177;1,1392;3,3581;14,021;18,525;12,092;1333;1075;1336,8;146,6;166;126,4;242,28;228,59;281,19;84,632;79,778;63,515;12,426;4,9023;4,9023
