141,283,30,1,1.3378,0.87763,2.888,12.413,12.614,10.108,1971,2063.4,2386.6,235.5,223.7,447.5,411.99,506.56,748.9,165.39,213.53,283.28
266,269,28,1,1.3927,0.40066,5.344,6.3773,11.653,9.5583,1482.8,814.2,2198.4,124.6,173.6,160.3,283.2,181.7,522.06,72.548,132.9,121.89
220,349,18,1,1.0478,1.1308,4.4551,8.591,12.083,11.394,1036.8,1036.8,1071.6,57.2,97.7,92,171.7,197.73,220.94,34.952,42.91,45.595
