128,400,30,0.94737,0.53315,1.9163,2.8982,7.7262,13.349,10.498,1414.2,2096.4,2666.2,222.3,249.2,284,327.15,547.6,494.08,148.92,128.27,150.82
347,390,30,1,0.73479,0.73849,0.35056,7.5373,8.0646,6.401,1821.8,1613,1063,281.9,254.9,242.5,447.99,438.5,243.15,174.73,113.19,125.07
259,280,30,1,1.0141,1.3866,4.1811,8.7817,12.409,10.442,1933.8,1803,2387.2,226.7,238.6,299.3,433.02,441.39,435.72,163.55,131.89,138.83
301,547,15,1,0.40706,6.9149,11.165,15.953,24.009,20.078,1336.8,1492.6,2099.8,116.9,127.8,138.7,233.04,357.77,372.52,75.602,70.675,84.225
